GAME_ID,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,TEAM_NAME_HOME,GAME_DATE_HOME,WL_HOME,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,TEAM_NAME_AWAY,GAME_DATE_AWAY,WL_AWAY
0022100723,245.2,114.8,40.8,89.6,0.45519999999999994,13.0,34.8,0.3696,20.2,27.0,0.7508,13.2,31.2,44.4,25.8,7.4,5.2,15.4,24.4,-7.0,Indiana Pacers,2022-01-26 00:00:00,L,239.8,118.8,43.0,89.4,0.4806,14.2,40.0,0.3448,18.6,25.4,0.7288,11.0,36.2,47.2,29.2,7.2,4.8,13.6,21.6,6.0,Charlotte Hornets,2022-01-26 00:00:00,W
0022100724,245.4,111.8,40.2,87.6,0.457,13.2,34.0,0.3932,18.2,23.0,0.7820000000000001,9.6,37.0,46.6,24.8,6.8,3.0,12.0,23.0,0.2,LA Clippers,2022-01-26 00:00:00,W,240.0,103.8,38.0,85.0,0.4486,11.6,33.6,0.3516,16.2,22.0,0.733,6.6,33.8,40.4,26.0,7.0,6.2,13.8,20.6,-4.8,Orlando Magic,2022-01-26 00:00:00,L
0022100725,239.8,99.0,37.8,85.2,0.4444,8.0,24.8,0.327,15.4,19.8,0.7934,9.4,35.2,44.6,23.6,9.6,3.8,14.2,18.0,2.0,Atlanta Hawks,2022-01-26 00:00:00,W,240.6,119.8,41.8,83.6,0.5024000000000001,14.2,36.4,0.3908,22.0,26.0,0.833,7.4,35.4,42.8,27.8,7.6,5.2,11.6,19.6,12.0,Atlanta Hawks,2022-01-26 00:00:00,W
0022100726,240.2,103.8,39.0,92.2,0.42300000000000004,10.0,30.4,0.3206,15.8,22.8,0.6912,13.0,30.4,43.4,21.4,8.4,4.0,11.6,18.6,-8.2,Toronto Raptors,2022-02-28 00:00:00,W,240.4,108.6,39.0,91.8,0.42400000000000004,11.4,34.0,0.33160000000000006,19.2,26.4,0.7234,13.0,30.2,43.2,22.4,6.0,4.0,12.6,19.2,-13.0,Brooklyn Nets,2022-02-28 00:00:00,L
0022100727,239.6,107.8,38.6,80.6,0.47940000000000005,13.4,33.8,0.396,17.2,20.2,0.8620000000000001,9.2,31.2,40.4,27.0,9.6,4.2,14.6,21.8,7.0,Miami Heat,2022-01-26 00:00:00,W,239.6,100.0,35.0,83.0,0.4216000000000001,12.8,38.8,0.33080000000000004,17.2,25.2,0.6814,13.2,33.4,46.6,22.6,7.4,4.2,14.6,23.0,-4.2,New York Knicks,2022-01-26 00:00:00,L
0022100728,239.4,112.8,43.4,93.8,0.46699999999999997,8.2,27.4,0.30720000000000003,17.8,26.0,0.694,14.4,33.0,47.4,23.6,10.8,7.4,13.8,20.0,0.0,Memphis Grizzlies,2022-01-26 00:00:00,W,240.4,114.6,45.4,95.0,0.47640000000000005,10.8,33.6,0.3204,13.0,17.0,0.7894,12.6,33.4,46.0,30.8,6.6,7.4,9.8,17.2,4.6,San Antonio Spurs,2022-01-26 00:00:00,L
0022100729,240.0,104.6,38.0,84.8,0.45020000000000004,8.0,28.8,0.2898,20.6,26.0,0.7657999999999999,9.6,31.0,40.6,24.4,9.2,4.2,11.0,21.4,-3.6,New Orleans Pelicans,2022-01-28 00:00:00,L,240.4,117.0,41.2,86.2,0.4784,12.6,33.6,0.37479999999999997,22.0,25.8,0.8484,11.0,32.6,43.6,28.8,7.6,2.8,16.6,21.4,5.4,Denver Nuggets,2022-01-28 00:00:00,W
0022100730,239.6,103.8,38.4,85.6,0.4484,10.0,30.2,0.3362,17.0,21.6,0.7902,8.6,36.2,44.8,22.2,6.2,5.6,14.4,19.8,-4.4,Chicago Bulls,2022-01-24 00:00:00,W,240.0,98.6,36.4,91.2,0.4002,11.8,39.2,0.2988,14.0,18.8,0.741,11.0,34.0,45.0,20.4,8.8,2.8,12.8,20.2,-11.0,Oklahoma City Thunder,2022-01-24 00:00:00,L
0022100731,240.2,104.0,36.6,81.8,0.44699999999999995,11.4,33.0,0.35039999999999993,19.4,24.4,0.7899999999999999,10.0,34.2,44.2,20.2,6.8,4.2,11.0,18.6,-2.2,Utah Jazz,2022-01-26 00:00:00,L,240.0,112.6,44.4,91.6,0.48440000000000005,8.8,29.4,0.30660000000000004,15.0,20.2,0.7354000000000002,11.6,34.6,46.2,26.0,9.8,5.2,8.8,19.0,9.2,Phoenix Suns,2022-01-26 00:00:00,W
0022100732,239.6,106.8,38.6,83.6,0.46320000000000006,15.6,38.0,0.422,14.0,20.4,0.6741999999999999,9.0,35.0,44.0,24.6,5.8,4.0,14.8,21.0,-4.2,Portland Trail Blazers,2022-01-26 00:00:00,L,239.6,106.2,38.0,82.8,0.461,11.0,35.2,0.3128,19.2,23.0,0.8522000000000001,9.0,35.2,44.2,23.2,6.2,5.0,13.8,20.6,-1.8,Dallas Mavericks,2022-01-26 00:00:00,W
0022100733,241.2,104.0,39.2,86.2,0.45499999999999996,10.6,34.2,0.311,15.0,18.0,0.8695999999999999,8.2,31.4,39.6,21.6,8.4,6.0,14.2,19.4,-2.0,Los Angeles Lakers,2022-01-27 00:00:00,L,240.6,112.2,41.4,86.4,0.48040000000000005,10.0,27.6,0.36920000000000003,19.4,23.8,0.7918000000000001,9.8,34.2,44.0,24.4,6.2,5.4,10.0,17.4,9.2,Philadelphia 76ers,2022-01-27 00:00:00,W
0022100734,239.8,118.8,40.6,89.4,0.45359999999999995,13.6,41.2,0.3356,24.0,31.2,0.7692,11.0,31.0,42.0,21.8,9.8,6.0,11.6,20.0,-1.2,Minnesota Timberwolves,2022-01-27 00:00:00,L,244.6,114.0,42.0,86.4,0.4864,14.0,38.6,0.36700000000000005,16.0,20.0,0.8096,10.8,37.0,47.8,26.8,7.8,5.0,15.8,21.0,9.4,Golden State Warriors,2022-01-27 00:00:00,W
0022100735,239.8,120.0,43.2,88.8,0.4866,13.2,39.4,0.324,20.4,28.0,0.725,11.0,36.8,47.8,28.8,6.8,4.6,12.8,23.0,4.8,Charlotte Hornets,2022-01-28 00:00:00,W,241.4,106.0,38.8,86.4,0.44980000000000003,11.4,35.4,0.3212,17.0,20.8,0.869,8.2,32.2,40.4,20.8,9.0,5.2,13.2,20.4,-1.2,Los Angeles Lakers,2022-01-28 00:00:00,L
0022100736,239.8,110.0,39.4,83.6,0.4718,12.4,32.2,0.3976,18.8,23.2,0.8054,6.2,33.6,39.8,27.4,6.2,6.2,13.6,22.0,0.4,Orlando Magic,2022-01-28 00:00:00,W,240.0,110.6,39.8,87.4,0.4586,12.2,32.4,0.376,18.8,23.2,0.8058,9.8,28.6,38.4,25.0,7.4,5.8,11.8,25.6,-7.0,Detroit Pistons,2022-01-28 00:00:00,L
0022100737,240.0,108.6,39.4,90.2,0.43439999999999995,14.2,40.6,0.3452,15.6,18.2,0.8464,12.0,39.2,51.2,25.0,6.2,5.4,13.0,19.4,10.6,Boston Celtics,2022-01-28 00:00:00,L,240.8,117.2,42.4,84.2,0.5062,13.6,35.4,0.3848,18.8,23.6,0.7854,7.2,35.0,42.2,26.6,8.2,5.8,11.2,20.2,13.8,Atlanta Hawks,2022-01-28 00:00:00,W
0022100738,240.2,109.0,38.0,86.6,0.43899999999999995,12.0,33.2,0.36760000000000004,21.0,27.0,0.7758,9.0,35.6,44.6,22.2,7.0,3.0,12.2,22.4,-0.8,LA Clippers,2022-01-28 00:00:00,L,239.6,111.2,39.0,81.0,0.48200000000000004,14.6,35.8,0.40919999999999995,18.6,21.2,0.8817999999999999,9.0,31.8,40.8,28.6,8.6,3.2,15.8,22.8,7.4,Miami Heat,2022-01-28 00:00:00,W
0022100739,239.8,113.4,41.2,83.6,0.49540000000000006,16.2,36.6,0.4484,14.8,21.2,0.6841999999999999,7.8,34.4,42.2,24.8,6.4,3.6,14.2,21.4,1.2,Portland Trail Blazers,2022-01-28 00:00:00,W,240.6,110.2,39.4,87.0,0.457,13.4,39.0,0.33680000000000004,18.0,23.4,0.7686,9.4,33.2,42.6,23.4,6.8,3.0,14.8,17.4,-7.2,Houston Rockets,2022-01-28 00:00:00,L
0022100740,238.8,112.8,43.2,91.8,0.47700000000000004,8.0,27.0,0.3054,18.4,26.8,0.694,14.0,32.2,46.2,23.2,9.8,7.4,13.4,21.2,-0.6,Memphis Grizzlies,2022-01-28 00:00:00,W,240.0,103.6,35.6,81.0,0.4396,12.8,34.6,0.3718,19.6,24.6,0.7914000000000001,10.0,31.8,41.8,19.0,7.4,3.8,12.4,18.6,-3.2,Utah Jazz,2022-01-28 00:00:00,L
0022100741,250.4,115.2,40.2,90.6,0.4438000000000001,13.4,36.6,0.3628,21.4,29.8,0.715,14.2,32.6,46.8,25.2,7.6,4.8,16.8,24.0,-7.8,Indiana Pacers,2022-01-28 00:00:00,W,245.2,100.2,37.8,93.6,0.404,12.4,40.8,0.3012,12.2,17.4,0.7002,12.0,33.2,45.2,20.8,9.2,3.6,12.8,21.0,-11.2,Oklahoma City Thunder,2022-01-28 00:00:00,L
0022100742,240.4,117.2,46.0,94.8,0.48360000000000003,11.0,33.0,0.3318,14.2,17.8,0.8274000000000001,12.4,32.4,44.8,31.4,5.4,5.0,9.4,17.4,2.0,San Antonio Spurs,2022-01-28 00:00:00,W,239.6,105.8,39.4,84.4,0.4662,8.4,30.8,0.2686,18.6,23.4,0.7916000000000001,8.2,37.0,45.2,23.2,4.2,4.0,12.8,20.8,-5.0,Chicago Bulls,2022-01-28 00:00:00,L
0022100743,240.0,121.2,42.4,91.2,0.465,13.8,40.8,0.344,22.6,29.0,0.7796,11.0,31.0,42.0,21.6,9.2,6.0,10.6,20.2,-3.6,Minnesota Timberwolves,2022-01-28 00:00:00,L,240.2,115.2,43.2,89.4,0.48360000000000003,11.0,30.8,0.35300000000000004,17.8,23.6,0.7468000000000001,11.2,35.8,47.0,27.4,8.8,4.6,10.2,19.8,8.4,Phoenix Suns,2022-01-28 00:00:00,W
0022100744,240.0,115.0,40.6,89.0,0.4558,12.6,37.0,0.33039999999999997,21.2,24.8,0.8617999999999999,10.8,37.2,48.0,23.4,8.0,2.6,12.2,19.0,3.6,Milwaukee Bucks,2022-01-28 00:00:00,W,239.6,99.6,35.4,83.8,0.42180000000000006,13.2,39.2,0.3376,15.6,24.2,0.6502,13.2,33.6,46.8,22.6,7.4,3.6,13.8,21.6,-6.8,New York Knicks,2022-01-28 00:00:00,L
0022100745,240.2,105.6,38.0,83.8,0.45519999999999994,7.8,29.2,0.2798,21.8,27.0,0.7914,9.8,30.6,40.4,24.2,8.8,3.4,11.4,21.2,-3.2,New Orleans Pelicans,2022-01-29 00:00:00,L,239.8,109.6,40.2,88.4,0.454,14.2,39.6,0.3526,15.0,17.8,0.8198000000000001,11.6,40.6,52.2,25.8,5.8,6.2,13.0,19.2,14.4,Boston Celtics,2022-01-29 00:00:00,W
0022100746,245.2,112.0,40.0,89.8,0.44539999999999996,12.2,36.2,0.3316,19.8,27.6,0.7129999999999999,13.6,33.0,46.6,25.6,5.4,5.6,16.2,23.6,-14.0,Indiana Pacers,2022-01-29 00:00:00,L,239.2,112.2,40.8,86.8,0.46980000000000005,12.4,35.4,0.3524,18.2,23.4,0.7894,9.2,35.2,44.4,24.8,6.8,6.4,11.6,20.4,2.8,Dallas Mavericks,2022-01-29 00:00:00,W
0022100747,240.2,108.2,39.6,83.8,0.4748,10.4,28.0,0.3778,18.6,23.6,0.7676000000000001,9.2,33.2,42.4,25.0,6.4,4.4,11.6,17.8,7.0,Philadelphia 76ers,2022-01-29 00:00:00,W,239.2,99.8,38.0,87.8,0.43220000000000003,7.8,21.8,0.3556,16.0,24.4,0.6508,12.2,28.8,41.0,22.8,9.8,2.6,15.8,23.0,-11.0,Sacramento Kings,2022-01-29 00:00:00,L
0022100748,255.4,113.6,41.8,91.2,0.46180000000000004,14.6,38.8,0.38280000000000003,15.4,21.2,0.729,10.6,31.8,42.4,24.6,10.8,6.6,13.0,18.8,1.0,Toronto Raptors,2022-01-29 00:00:00,W,254.8,114.4,40.6,87.0,0.47119999999999995,15.4,38.8,0.4046,17.8,20.2,0.8778,11.0,33.4,44.4,29.0,8.6,3.2,17.6,25.0,4.2,Miami Heat,2022-01-29 00:00:00,L
0022100749,239.4,113.0,43.6,90.6,0.48600000000000004,8.8,25.2,0.3442,17.0,24.2,0.7246,15.0,33.8,48.8,22.8,9.4,7.8,13.4,21.4,5.8,Memphis Grizzlies,2022-01-29 00:00:00,W,239.4,104.0,37.8,85.6,0.4436,9.6,30.4,0.3182,18.8,23.8,0.7879999999999999,10.0,33.6,43.6,24.8,5.4,5.8,13.0,17.0,-11.0,Washington Wizards,2022-01-29 00:00:00,L
0022100750,239.4,112.4,43.0,93.8,0.4584,10.8,29.4,0.3642,15.6,19.2,0.8388,14.0,35.0,49.0,23.6,5.0,4.2,12.8,19.6,-3.2,Brooklyn Nets,2022-01-29 00:00:00,L,239.8,112.6,41.6,87.2,0.47859999999999997,15.0,39.2,0.38639999999999997,14.4,17.8,0.8218,11.0,37.2,48.2,26.0,7.2,5.4,13.6,20.0,11.0,Golden State Warriors,2022-01-29 00:00:00,W
0022100751,240.6,116.2,43.2,83.8,0.5182,12.6,34.0,0.37039999999999995,17.2,23.4,0.7407999999999999,7.2,36.2,43.4,26.0,8.2,4.0,11.4,19.8,13.0,Atlanta Hawks,2022-01-30 00:00:00,W,241.4,107.0,39.8,86.8,0.45899999999999996,11.8,36.4,0.3204,15.6,20.8,0.8082,7.8,31.2,39.0,22.0,7.6,4.8,12.0,20.4,-5.0,Los Angeles Lakers,2022-01-30 00:00:00,L
0022100752,239.8,111.6,38.8,86.0,0.4518000000000001,12.0,32.4,0.3774,22.0,27.8,0.7976000000000001,8.2,38.6,46.8,22.6,7.0,4.2,13.6,22.8,4.0,LA Clippers,2022-01-30 00:00:00,W,239.8,113.8,40.6,88.6,0.461,11.4,36.4,0.3016,21.2,29.4,0.7183999999999999,10.0,34.2,44.2,26.8,6.8,4.0,12.0,22.4,-4.8,Charlotte Hornets,2022-01-30 00:00:00,L
0022100753,240.0,114.8,42.6,85.0,0.5042,16.6,37.8,0.4438,13.0,18.4,0.6942,7.4,33.6,41.0,25.4,6.0,3.4,14.0,19.6,-2.4,Portland Trail Blazers,2022-01-30 00:00:00,L,240.0,113.8,43.2,85.4,0.5044000000000001,9.6,29.6,0.313,17.8,22.2,0.8054,8.6,35.6,44.2,26.2,5.4,3.8,12.6,19.8,-1.4,Chicago Bulls,2022-01-30 00:00:00,W
0022100754,240.0,107.0,39.0,87.4,0.45,11.2,30.4,0.36960000000000004,17.8,22.2,0.8004000000000001,10.4,29.4,39.8,24.8,8.2,5.4,12.0,24.6,-5.4,Detroit Pistons,2022-01-30 00:00:00,W,240.2,102.6,37.8,80.6,0.4692,12.0,33.2,0.35,15.0,23.8,0.652,12.0,33.0,45.0,26.0,7.2,4.0,15.6,18.4,0.8,Cleveland Cavaliers,2022-01-30 00:00:00,L
0022100755,239.4,113.6,41.2,86.0,0.4790000000000001,13.4,35.6,0.3772,17.8,23.0,0.7850000000000001,8.6,33.8,42.4,25.4,8.4,6.6,11.4,19.8,4.0,Dallas Mavericks,2022-01-30 00:00:00,L,239.4,110.0,40.0,82.4,0.4854,11.0,32.0,0.35960000000000003,19.0,23.2,0.818,6.2,33.0,39.2,27.4,7.0,5.6,14.6,21.4,3.4,Orlando Magic,2022-01-30 00:00:00,W
0022100756,239.8,109.8,38.8,85.2,0.4558000000000001,12.0,35.6,0.3268,20.2,24.8,0.8162,9.4,33.8,43.2,22.2,7.8,2.0,12.2,16.8,-5.4,Milwaukee Bucks,2022-01-30 00:00:00,L,240.2,120.6,43.2,85.6,0.5042,14.6,35.8,0.4006,19.6,23.2,0.8231999999999999,10.2,34.2,44.4,29.8,8.0,2.2,15.8,19.4,13.4,Denver Nuggets,2022-01-30 00:00:00,W
0022100757,240.0,122.0,43.8,89.6,0.48860000000000003,13.0,37.8,0.3538,21.4,26.8,0.8013999999999999,9.8,31.2,41.0,24.4,9.4,5.8,11.2,18.4,2.8,Minnesota Timberwolves,2022-01-30 00:00:00,W,240.2,102.6,36.0,81.4,0.4422,13.8,36.4,0.3822,16.8,22.0,0.7636000000000001,10.4,30.2,40.6,19.2,8.4,3.2,14.0,19.2,-9.2,Utah Jazz,2022-01-30 00:00:00,L
0022100758,240.4,116.4,45.0,91.6,0.492,11.6,30.0,0.3774,14.8,21.0,0.6962000000000002,12.4,35.8,48.2,28.6,7.4,5.4,10.4,18.0,7.8,Phoenix Suns,2022-01-30 00:00:00,W,240.2,118.8,47.6,95.8,0.4958,12.0,34.6,0.3468,11.6,14.6,0.8358000000000001,11.4,32.2,43.6,32.0,6.0,4.2,10.4,17.8,4.0,San Antonio Spurs,2022-01-30 00:00:00,L
0022100759,239.8,100.4,37.0,82.0,0.45119999999999993,12.0,34.0,0.3414,14.4,22.2,0.687,11.6,33.2,44.8,25.8,7.0,5.0,14.6,19.2,4.0,Cleveland Cavaliers,2022-01-31 00:00:00,W,240.0,103.2,37.0,85.6,0.4328,6.8,29.6,0.2412,22.4,26.8,0.8263999999999999,12.4,31.2,43.6,24.0,8.0,4.6,11.6,19.6,-6.0,New Orleans Pelicans,2022-01-31 00:00:00,L
0022100760,245.0,115.8,42.6,92.0,0.46259999999999996,13.0,36.2,0.35919999999999996,17.6,24.6,0.7056,13.4,34.4,47.8,28.0,5.0,5.6,15.0,22.4,-10.8,Indiana Pacers,2022-01-31 00:00:00,W,239.4,114.4,41.0,89.4,0.4596,12.2,33.0,0.3774,20.2,24.4,0.8334000000000001,9.0,38.0,47.0,23.6,7.0,4.0,13.0,22.0,4.4,LA Clippers,2022-01-31 00:00:00,L
0022100761,244.8,112.4,41.8,85.6,0.4892,10.6,28.6,0.3774,18.2,22.4,0.7981999999999999,9.4,34.0,43.4,26.4,6.6,6.2,14.4,19.0,8.0,Philadelphia 76ers,2022-01-31 00:00:00,W,244.8,112.4,44.4,94.6,0.4734,7.8,26.2,0.2962,15.8,21.8,0.7354,15.4,33.4,48.8,22.6,10.0,7.0,13.2,19.6,4.2,Memphis Grizzlies,2022-01-31 00:00:00,L
0022100762,239.8,113.0,41.6,88.8,0.4686,15.2,40.6,0.36940000000000006,14.6,18.6,0.7792,11.8,40.8,52.6,25.6,6.2,6.0,12.8,17.4,21.2,Boston Celtics,2022-01-31 00:00:00,W,254.8,111.2,39.2,87.4,0.453,15.8,39.6,0.40679999999999994,17.0,19.8,0.8343999999999999,10.8,34.6,45.4,28.0,8.2,3.4,18.2,25.0,-1.4,Miami Heat,2022-01-31 00:00:00,L
0022100763,239.4,104.6,37.6,84.4,0.4464,14.0,38.6,0.3644,15.4,22.8,0.6754,12.0,34.6,46.6,23.4,8.6,3.6,14.2,21.4,-0.6,New York Knicks,2022-01-31 00:00:00,W,240.8,100.6,38.4,90.6,0.42379999999999995,11.2,36.6,0.30379999999999996,12.6,18.4,0.689,11.4,31.4,42.8,23.0,6.4,4.0,13.0,19.6,-19.6,Sacramento Kings,2022-01-31 00:00:00,L
0022100764,240.2,108.2,38.4,88.6,0.43500000000000005,13.4,39.6,0.3312,18.0,24.4,0.74,10.4,30.2,40.6,24.0,6.4,3.0,13.6,17.2,-11.2,Houston Rockets,2022-01-31 00:00:00,L,239.8,116.0,42.4,87.0,0.49000000000000005,16.4,41.2,0.4048,14.8,18.0,0.8324,11.0,37.2,48.2,25.6,8.4,5.2,13.0,21.2,13.4,Golden State Warriors,2022-01-31 00:00:00,W
0022100765,240.0,108.2,40.4,84.2,0.48240000000000005,14.4,39.0,0.368,13.0,17.4,0.7518,6.6,33.2,39.8,22.8,5.8,3.2,12.4,20.2,-7.6,Portland Trail Blazers,2022-01-31 00:00:00,L,245.2,100.6,37.2,91.2,0.40780000000000005,13.2,42.8,0.3082,13.0,17.8,0.7283999999999999,11.4,34.6,46.0,21.2,9.4,3.8,12.4,20.8,-3.4,Oklahoma City Thunder,2022-01-31 00:00:00,W
0022100766,240.0,102.0,36.6,85.8,0.4272,7.2,29.2,0.2584,21.6,26.2,0.818,13.2,30.6,43.8,24.2,8.2,4.8,12.4,18.6,-4.8,New Orleans Pelicans,2022-02-01 00:00:00,W,240.0,107.0,39.6,86.8,0.46020000000000005,10.2,30.4,0.3384,17.6,21.8,0.8076000000000001,9.8,29.0,38.8,24.6,8.4,5.2,13.6,24.8,-5.4,Detroit Pistons,2022-02-01 00:00:00,L
0022100767,241.0,114.2,43.0,86.4,0.4978000000000001,12.2,33.8,0.3606,16.0,21.8,0.7492000000000001,7.0,38.4,45.4,26.4,8.8,4.8,11.2,20.4,11.4,Atlanta Hawks,2022-01-31 00:00:00,L,255.8,113.0,41.0,91.0,0.45380000000000004,16.0,40.0,0.40940000000000004,15.0,21.2,0.7053999999999999,9.6,33.4,43.0,24.8,10.2,7.4,13.0,18.8,1.4,Toronto Raptors,2022-01-31 00:00:00,W
0022100768,239.6,113.4,41.2,86.0,0.4786,13.2,37.0,0.3512,17.8,21.0,0.8512000000000001,8.8,32.6,41.4,23.4,8.6,1.8,12.4,16.8,-3.4,Milwaukee Bucks,2022-02-01 00:00:00,W,239.2,100.0,36.8,84.8,0.43600000000000005,10.0,31.6,0.31779999999999997,16.4,21.4,0.7654,8.8,34.8,43.6,24.6,5.0,5.2,13.0,16.4,-13.6,Washington Wizards,2022-02-01 00:00:00,L
0022100769,240.2,120.0,45.8,88.2,0.5198,10.8,31.4,0.3388,17.6,21.6,0.8140000000000001,8.6,36.6,45.2,29.2,5.8,4.2,10.2,18.4,4.6,Chicago Bulls,2022-02-01 00:00:00,W,239.4,112.0,42.0,84.8,0.49560000000000004,11.6,31.8,0.3764,16.4,19.6,0.8298,6.2,33.2,39.4,29.4,7.2,4.6,13.0,20.8,3.4,Orlando Magic,2022-02-01 00:00:00,L
0022100770,240.4,120.2,42.0,86.4,0.48600000000000004,15.0,37.6,0.39560000000000006,21.2,24.2,0.8540000000000001,10.6,36.2,46.8,29.4,7.8,2.8,16.0,18.4,8.6,Denver Nuggets,2022-02-01 00:00:00,L,240.4,120.8,43.4,89.8,0.48319999999999996,14.0,40.4,0.35059999999999997,20.0,25.6,0.7856,10.4,33.6,44.0,26.6,8.8,6.2,11.4,19.2,3.6,Minnesota Timberwolves,2022-02-01 00:00:00,W
0022100771,240.0,122.0,43.8,89.6,0.4928,17.8,42.0,0.4298,16.6,19.6,0.8523999999999999,12.0,37.4,49.4,27.8,8.8,4.8,14.0,20.8,13.8,Golden State Warriors,2022-02-01 00:00:00,W,239.8,121.0,48.4,94.6,0.5122,13.2,35.2,0.3772,11.0,13.6,0.8405999999999999,10.0,31.8,41.8,32.6,6.6,4.6,11.6,18.2,4.4,San Antonio Spurs,2022-02-01 00:00:00,L
0022100772,240.4,111.2,41.4,90.0,0.4612,12.2,32.4,0.37220000000000003,16.2,21.0,0.7816000000000001,12.8,32.2,45.0,23.8,5.8,3.4,13.6,21.6,-8.2,Brooklyn Nets,2022-02-01 00:00:00,L,240.0,118.0,44.0,87.6,0.5046,12.4,31.2,0.39239999999999997,17.6,24.4,0.6926000000000001,11.0,34.4,45.4,27.0,6.8,4.6,11.2,18.0,7.8,Phoenix Suns,2022-02-01 00:00:00,W
0022100773,239.4,113.0,42.0,87.8,0.479,11.4,33.6,0.3468,17.6,20.2,0.8577999999999999,7.4,35.4,42.8,29.0,6.8,3.6,13.0,20.0,-0.2,Orlando Magic,2022-02-02 00:00:00,W,245.0,116.8,43.8,94.2,0.46499999999999997,12.0,33.4,0.3642,17.2,24.2,0.7007999999999999,12.8,36.0,48.8,27.8,5.4,4.4,13.6,20.6,-10.2,Indiana Pacers,2022-02-02 00:00:00,L
0022100774,244.8,110.0,41.2,85.4,0.4838,11.4,30.8,0.3712,16.2,20.4,0.7779999999999999,8.8,33.4,42.2,26.6,6.0,6.4,13.2,19.2,6.2,Philadelphia 76ers,2022-02-02 00:00:00,L,239.0,100.2,36.4,85.8,0.426,9.6,29.4,0.333,17.8,23.2,0.7632000000000001,9.6,35.4,45.0,23.8,4.6,5.6,11.2,16.0,-12.2,Washington Wizards,2022-02-02 00:00:00,W
0022100775,240.2,117.0,41.2,88.6,0.4678,13.0,37.2,0.33940000000000003,21.6,29.4,0.7332,10.6,32.0,42.6,25.8,8.0,3.6,12.0,21.6,-1.6,Charlotte Hornets,2022-02-02 00:00:00,L,239.8,112.4,42.0,87.2,0.4822,14.2,40.0,0.3498,14.2,17.8,0.7936000000000001,10.8,38.8,49.6,26.6,7.0,6.4,13.8,18.4,16.6,Boston Celtics,2022-02-02 00:00:00,W
0022100776,245.0,118.2,45.8,95.2,0.4848,10.2,29.2,0.3448,16.4,22.6,0.7378,14.2,34.8,49.0,24.6,10.2,7.4,12.0,18.2,9.2,Memphis Grizzlies,2022-02-02 00:00:00,W,239.4,104.2,37.4,83.8,0.44700000000000006,13.2,38.6,0.3422,16.2,24.2,0.6608,11.6,34.2,45.8,22.8,8.4,4.8,14.8,20.8,-4.6,New York Knicks,2022-02-02 00:00:00,L
0022100777,239.0,102.4,38.2,82.8,0.46159999999999995,12.2,32.8,0.3636,13.8,20.6,0.6954,11.0,32.6,43.6,26.0,7.2,4.6,13.6,20.6,0.4,Cleveland Cavaliers,2022-02-02 00:00:00,L,240.0,108.0,38.0,85.8,0.44480000000000003,11.8,38.6,0.3034,20.2,27.6,0.7382,9.6,29.6,39.2,24.2,7.8,3.0,14.4,18.2,-10.0,Houston Rockets,2022-02-02 00:00:00,W
0022100778,250.4,105.0,38.0,88.8,0.4276,14.2,41.4,0.34540000000000004,14.8,19.8,0.7363999999999999,11.2,34.4,45.6,22.2,9.4,5.0,13.8,19.8,2.4,Oklahoma City Thunder,2022-02-02 00:00:00,W,244.2,115.6,43.2,90.8,0.4756,14.4,38.2,0.38239999999999996,14.8,18.8,0.7966000000000001,9.4,32.4,41.8,26.6,8.8,5.8,11.0,19.4,0.2,Dallas Mavericks,2022-02-02 00:00:00,L
0022100779,240.4,105.8,38.2,82.4,0.46319999999999995,13.0,35.2,0.3676,16.4,21.8,0.7529999999999999,8.6,29.2,37.8,20.0,8.6,3.6,13.6,19.0,-8.0,Utah Jazz,2022-02-02 00:00:00,W,240.2,119.0,43.2,85.4,0.5065999999999999,15.0,36.8,0.40540000000000004,17.6,20.4,0.8298,8.8,34.6,43.4,29.2,7.4,4.0,13.8,19.0,6.8,Denver Nuggets,2022-02-02 00:00:00,L
0022100780,240.8,97.6,36.4,89.8,0.40679999999999994,11.0,37.6,0.2894,13.8,18.8,0.7417999999999999,11.8,31.0,42.8,21.8,7.2,5.0,12.4,18.6,-16.2,Sacramento Kings,2022-02-02 00:00:00,W,240.2,106.4,40.0,87.8,0.45780000000000004,10.8,29.8,0.3572000000000001,15.6,20.8,0.7522,11.6,31.8,43.4,22.8,6.4,5.6,12.8,19.0,-8.2,Brooklyn Nets,2022-02-02 00:00:00,L
